State,        Action 1,  Action 2,  Action 3,  Action 4,  Action 5,  Action 6,  Action 7,  Action 8,  Action 9
-xo xx- -oo, -9.100000,     -    ,     -    ,     -    ,     -    ,  9.000000, -9.100000,     -    ,     -    
-xo xx- o-o, -9.100000,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,  9.000000,     -    
-xo xx- oo-, -9.100000,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,  7.190000
-xo xxo -o-, -9.100000,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000,     -    , -0.910000
-xo xxo o--, -9.100000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,  7.190000
-xo xxo oox,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
-xx --- -oo,  9.000000,     -    ,     -    , -9.100000, -9.100000, -9.100000,  7.190000,     -    ,     -    
-xx --- o-o,  9.000000,     -    ,     -    , -9.100000, -9.100000, -9.100000,     -    ,  7.190000,     -    
-xx --- oo-,  9.000000,     -    ,     -    , -9.100000, -9.100000, -9.100000,     -    ,     -    ,  7.190000
-xx --o --o,  9.000000,     -    ,     -    ,  5.723900,  7.190000,     -    ,  7.190000,  7.190000,     -    
-xx --o -o-,  9.000000,     -    ,     -    , -0.837100,  7.190000,     -    ,  7.190000,     -    , -0.837100
-xx --o o--,  9.000000,     -    ,     -    , -0.837100,  7.190000,     -    ,     -    ,  7.190000, -0.837100
-xx --o oox,  9.000000,     -    ,     -    , -0.910000, -0.910000,     -    ,     -    ,     -    ,     -    
-xx --o oxo,  9.000000,     -    ,     -    ,  7.190000,  9.000000,     -    ,     -    ,     -    ,     -    
-xx --o xoo,  9.000000,     -    ,     -    ,  7.190000,  9.000000,     -    ,     -    ,     -    ,     -    
-xx -o- --o,  9.000000,     -    ,     -    , -9.100000,     -    , -9.100000, -9.100000, -9.100000,     -    
-xx -o- -o-,  9.000000,     -    ,     -    , -0.837100,     -    ,  7.190000, -0.837100,     -    ,  7.190000
-xx -o- o--,  9.000000,     -    ,     -    , -0.837100,     -    ,  7.190000,     -    , -7.471000,  7.190000
-xx -o- oox,  9.000000,     -    ,     -    ,  7.190000,     -    ,  9.000000,     -    ,     -    ,     -    
-xx -o- oxo,  9.000000,     -    ,     -    , -9.100000,     -    , -9.100000,     -    ,     -    ,     -    
-xx -o- xoo,  9.000000,     -    ,     -    , -9.100000,     -    , -9.100000,     -    ,     -    ,     -    
-xx -oo ---,  9.000000,     -    ,     -    , -0.837100,     -    ,     -    , -9.100000, -9.100000, -9.100000
-xx -oo -ox,  9.000000,     -    ,     -    , -0.910000,     -    ,     -    , -9.100000,     -    ,     -    
-xx -oo -xo,  9.000000,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000,     -    ,     -    
-xx -oo o-x,  9.000000,     -    ,     -    , -0.910000,     -    ,     -    ,     -    , -9.100000,     -    
-xx -oo ox-,  9.000000,     -    ,     -    , -0.910000,     -    ,     -    ,     -    ,     -    , -9.100000
-xx -oo x-o,  9.000000,     -    ,     -    , -9.100000,     -    ,     -    ,     -    , -9.100000,     -    
-xx -oo xo-,  9.000000,     -    ,     -    , -0.910000,     -    ,     -    ,     -    ,     -    , -9.100000
-xx -ox -oo,  9.000000,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000,     -    ,     -    
-xx -ox o-o,  9.000000,     -    ,     -    , -9.100000,     -    ,     -    ,     -    , -9.100000,     -    
-xx -ox oo-,  9.000000,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,     -    ,  9.000000
-xx -xo -oo,  9.000000,     -    ,     -    , -9.100000,     -    ,     -    ,  9.000000,     -    ,     -    
-xx -xo o-o,  9.000000,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,  9.000000,     -    
-xx -xo oo-,  9.000000,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,     -    , -0.910000
-xx o-- --o,  9.000000,     -    ,     -    ,     -    ,  7.190000, -7.471000,  7.190000,  7.190000,     -    
-xx o-- -o-,  9.000000,     -    ,     -    ,     -    ,  7.190000,  7.190000,  7.190000,     -    ,  7.190000
-xx o-- o--,  9.000000,     -    ,     -    ,     -    , -9.100000, -9.100000,     -    , -9.100000, -9.100000
-xx o-- oox,  9.000000,     -    ,     -    ,     -    , -9.100000,  9.000000,     -    ,     -    ,     -    
-xx o-- oxo,  9.000000,     -    ,     -    ,     -    ,  9.000000, -9.100000,     -    ,     -    ,     -    
-xx o-- xoo,  9.000000,     -    ,     -    ,     -    ,  9.000000,  7.190000,     -    ,     -    ,     -    
-xx o-o ---,  9.000000,     -    ,     -    ,     -    ,  7.190000,     -    , -9.100000, -9.100000, -9.100000
-xx o-o -ox,  9.000000,     -    ,     -    ,     -    ,  7.190000,     -    , -9.100000,     -    ,     -    
-xx o-o -xo,  9.000000,     -    ,     -    ,     -    ,  9.000000,     -    , -9.100000,     -    ,     -    
-xx o-o o-x,  9.000000,     -    ,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000,     -    
-xx o-o ox-,  9.000000,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    , -9.100000
-xx o-o x-o,  9.000000,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    , -9.100000,     -    
-xx o-o xo-,  9.000000,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    , -9.100000
-xx o-x -oo,  9.000000,     -    ,     -    ,     -    , -9.100000,     -    ,  7.190000,     -    ,     -    
-xx o-x o-o,  9.000000,     -    ,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000,     -    
-xx o-x oo-,  9.000000,     -    ,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,  9.000000
-xx oo- ---,  9.000000,     -    ,     -    ,     -    ,     -    ,  7.190000, -9.100000, -9.100000, -9.100000
-xx oo- -ox,  9.000000,     -    ,     -    ,     -    ,     -    ,  9.000000, -9.100000,     -    ,     -    
-xx oo- -xo,  9.000000,     -    ,     -    ,     -    ,     -    , -9.100000, -9.100000,     -    ,     -    
-xx oo- o-x,  9.000000,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    , -9.100000,     -    
-xx oo- ox-,  9.000000,     -    ,     -    ,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000
-xx oo- x-o,  9.000000,     -    ,     -    ,     -    ,     -    , -9.100000,     -    , -9.100000,     -    
-xx oo- xo-,  9.000000,     -    ,     -    ,     -    ,     -    ,  7.190000,     -    ,     -    , -9.100000
-xx oox --o,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000, -9.100000,     -    
-xx oox -o-,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,  7.190000,     -    ,  9.000000
-xx oox o--,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000,  9.000000
-xx oox oxo,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
-xx oox xoo,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
-xx ox- -oo,  9.000000,     -    ,     -    ,     -    ,     -    , -9.100000,  9.000000,     -    ,     -    
-xx ox- o-o,  9.000000,     -    ,     -    ,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    
-xx ox- oo-,  9.000000,     -    ,     -    ,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000
-xx oxo --o,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,  9.000000,     -    
-xx oxo -o-,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,  7.190000
-xx oxo o--,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000, -9.100000
-xx oxo oox,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
-xx x-o -oo,  9.000000,     -    ,     -    ,     -    , -9.100000,     -    ,  7.190000,     -    ,     -    
-xx x-o o-o,  9.000000,     -    ,     -    ,     -    , -9.100000,     -    ,     -    ,  7.190000,     -    
-xx x-o oo-,  9.000000,     -    ,     -    ,     -    , -9.100000,     -    ,     -    ,     -    , -0.910000
-xx xo- -oo,  9.000000,     -    ,     -    ,     -    ,     -    , -9.100000, -9.100000,     -    ,     -    
-xx xo- o-o,  9.000000,     -    ,     -    ,     -    ,     -    , -9.100000,     -    , -9.100000,     -    
-xx xo- oo-,  9.000000,     -    ,     -    ,     -    ,     -    , -9.100000,     -    ,     -    ,  7.190000
-xx xoo --o,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000, -9.100000,     -    
-xx xoo -o-,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    , -0.910000,     -    , -0.910000
-xx xoo o--,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    , -0.910000, -0.910000
-xx xoo oox,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
-xx xoo oxo,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
-xx xoo xoo,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
o-- --- --x,     -    , -0.778051,  5.723900, -0.778051, -0.778051, -6.151510,  5.723900, -6.151510,     -    
o-- --- -x-,     -    , -6.151510, -0.778051, -6.151510, -0.778051, -6.151510,  5.723900,     -    , -6.151510
o-- --- oxx,     -    , -9.100000, -9.100000, -7.471000, -9.100000, -9.100000,     -    ,     -    ,     -    
o-- --- x--,     -    , -0.778051,  5.723900, -6.151510, -0.778051, -0.778051,     -    ,  5.723900,  5.723900
o-- --- xox,     -    , -0.837100,  7.190000, -7.471000, -0.837100, -0.837100,     -    ,     -    ,     -    
o-- --- xxo,     -    , -9.100000, -9.100000, -9.100000,  7.190000, -9.100000,     -    ,     -    ,     -    
o-- --o -xx,     -    ,  7.190000, -0.837100, -0.837100,  7.190000,     -    ,  9.000000,     -    ,     -    
o-- --o x-x,     -    , -0.837100,  7.190000, -0.837100,  7.190000,     -    ,     -    ,  9.000000,     -    
o-- --o xx-,     -    ,  7.190000,  7.190000, -7.471000,  7.190000,     -    ,     -    ,     -    ,  9.000000
o-- --x ---,     -    , -6.151510,  5.723900, -6.151510, -0.778051,     -    , -0.778051, -6.151510, -6.151510
o-- --x -ox,     -    , -0.837100,  9.000000,  7.190000,  7.190000,     -    , -0.837100,     -    ,     -    
o-- --x -xo,     -    , -9.100000, -9.100000, -9.100000,  7.190000,     -    , -9.100000,     -    ,     -    
o-- --x o-x,     -    , -9.100000,  9.000000,  7.190000, -9.100000,     -    ,     -    , -9.100000,     -    
o-- --x ox-,     -    , -9.100000, -9.100000, -7.471000, -9.100000,     -    ,     -    ,     -    , -9.100000
o-- --x x-o,     -    , -9.100000, -9.100000, -9.100000,  7.190000,     -    ,     -    , -9.100000,     -    
o-- --x xo-,     -    , -0.837100,  7.190000, -7.471000,  7.190000,     -    ,     -    ,     -    , -0.837100
o-- -o- -xx,     -    , -7.471000,  7.190000, -0.837100,     -    ,  7.190000,  9.000000,     -    ,     -    
o-- -o- x-x,     -    , -0.837100,  7.190000, -0.837100,     -    ,  7.190000,     -    ,  9.000000,     -    
o-- -o- xx-,     -    , -9.100000, -9.100000, -9.100000,     -    , -9.100000,     -    ,     -    ,  9.000000
o-- -ox --x,     -    , -0.837100,  9.000000, -7.471000,     -    ,     -    ,  7.190000,  7.190000,     -    
o-- -ox -x-,     -    , -9.100000, -9.100000, -9.100000,     -    ,     -    , -9.100000,     -    ,  7.190000
o-- -ox oxx,     -    , -9.100000,  9.000000, -9.100000,     -    ,     -    ,     -    ,     -    ,     -    
o-- -ox x--,     -    , -9.100000, -9.100000, -9.100000,     -    ,     -    ,     -    , -9.100000,  7.190000
o-- -ox xox,     -    , -0.910000,  9.000000, -9.100000,     -    ,     -    ,     -    ,     -    ,     -    
o-- -x- ---,     -    , -0.778051, -0.778051, -0.778051,     -    , -0.778051, -0.778051, -0.778051, -0.778051
o-- -x- -ox,     -    , -0.837100,  7.190000, -0.837100,     -    ,  7.190000, -0.837100,     -    ,     -    
o-- -x- -xo,     -    ,  9.000000,  7.190000,  7.190000,     -    ,  7.190000,  7.190000,     -    ,     -    
o-- -x- o-x,     -    , -9.100000, -9.100000, -0.837100,     -    , -9.100000,     -    , -9.100000,     -    
o-- -x- ox-,     -    ,  9.000000, -9.100000,  7.190000,     -    , -9.100000,     -    ,     -    , -9.100000
o-- -x- x-o,     -    ,  7.190000,  9.000000,  7.190000,     -    ,  7.190000,     -    ,  7.190000,     -    
o-- -x- xo-,     -    , -0.837100,  9.000000,  7.190000,     -    ,  7.190000,     -    ,     -    , -0.837100
o-- -xo --x,     -    , -0.837100, -0.837100, -0.837100,     -    ,     -    ,  7.190000,  7.190000,     -    
o-- -xo -x-,     -    ,  9.000000,  7.190000, -0.837100,     -    ,     -    ,  7.190000,     -    ,  7.190000
o-- -xo oxx,     -    ,  9.000000, -9.100000, -0.910000,     -    ,     -    ,     -    ,     -    ,     -    
o-- -xo x--,     -    ,  7.190000,  9.000000, -7.471000,     -    ,     -    ,     -    ,  7.190000,  7.190000
o-- -xo xox,     -    , -0.910000,  9.000000, -0.910000,     -    ,     -    ,     -    ,     -    ,     -    
o-- -xo xxo,     -    ,  9.000000,  9.000000, -9.100000,     -    ,     -    ,     -    ,     -    ,     -    
o-- -xx --o,     -    ,  7.190000,  7.190000,  9.000000,     -    ,     -    ,  7.190000,  7.190000,     -    
o-- -xx -o-,     -    , -0.837100,  7.190000,  9.000000,     -    ,     -    ,  7.190000,     -    ,  7.190000
o-- -xx o--,     -    , -9.100000, -9.100000,  9.000000,     -    ,     -    ,     -    , -9.100000, -9.100000
o-- -xx oox,     -    , -9.100000,  9.000000,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    
o-- -xx oxo,     -    ,  9.000000, -9.100000,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    
o-- -xx xoo,     -    ,  7.190000,  9.000000,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    
o-- o-- -xx,     -    , -9.100000, -9.100000,     -    , -9.100000, -9.100000,  9.000000,     -    ,     -    
o-- o-- x-x,     -    ,  5.723900,  7.190000,     -    ,  7.190000,  7.190000,     -    ,  9.000000,     -    
o-- o-- xx-,     -    ,  7.190000,  7.190000,     -    ,  7.190000,  5.723900,     -    ,     -    ,  9.000000
o-- o-x --x,     -    , -9.100000,  9.000000,     -    , -9.100000,     -    ,  7.190000, -9.100000,     -    
o-- o-x -x-,     -    , -9.100000, -9.100000,     -    , -9.100000,     -    ,  5.723900,     -    , -9.100000
o-- o-x x--,     -    ,  5.723900,  7.190000,     -    , -0.837100,     -    ,     -    ,  5.723900,  7.190000
o-- o-x xox,     -    , -0.910000,  9.000000,     -    , -0.910000,     -    ,     -    ,     -    ,     -    
o-- o-x xxo,     -    , -9.100000, -9.100000,     -    ,  7.190000,     -    ,     -    ,     -    ,     -    
o-- oox -xx,     -    , -9.100000,  9.000000,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    
o-- oox x-x,     -    ,  7.190000,  9.000000,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    
o-- oox xx-,     -    , -9.100000, -9.100000,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000
o-- ox- --x,     -    , -9.100000, -9.100000,     -    ,     -    , -9.100000,  7.190000, -9.100000,     -    
o-- ox- -x-,     -    ,  9.000000, -9.100000,     -    ,     -    , -9.100000,  7.190000,     -    , -9.100000
o-- ox- x--,     -    ,  7.190000,  9.000000,     -    ,     -    , -0.837100,     -    ,  7.190000,  7.190000
o-- ox- xox,     -    , -0.910000,  9.000000,     -    ,     -    , -0.910000,     -    ,     -    ,     -    
o-- ox- xxo,     -    ,  9.000000,  9.000000,     -    ,     -    ,  7.190000,     -    ,     -    ,     -    
o-- oxo -xx,     -    ,  9.000000, -9.100000,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    
o-- oxo x-x,     -    ,  7.190000,  9.000000,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    
o-- oxo xx-,     -    ,  9.000000,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000
o-- oxx ---,     -    , -9.100000, -9.100000,     -    ,     -    ,     -    , -0.837100, -9.100000, -9.100000
o-- oxx -ox,     -    , -9.100000,  9.000000,     -    ,     -    ,     -    , -0.910000,     -    ,     -    
o-- oxx -xo,     -    ,  9.000000, -9.100000,     -    ,     -    ,     -    ,  7.190000,     -    ,     -    
o-- oxx x-o,     -    ,  7.190000,  9.000000,     -    ,     -    ,     -    ,     -    ,  7.190000,     -    
o-- oxx xo-,     -    , -0.910000,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    , -0.910000
o-- x-- ---,     -    , -0.778051, -0.778051,     -    , -0.778051, -6.151510, -6.151510, -6.151510, -0.778051
o-- x-- -ox,     -    , -0.837100, -0.837100,     -    , -0.837100,  7.190000, -7.471000,     -    ,     -    
o-- x-- -xo,     -    , -9.100000, -9.100000,     -    ,  7.190000, -9.100000, -9.100000,     -    ,     -    
o-- x-- o-x,     -    , -0.837100, -0.837100,     -    , -0.837100,  7.190000,     -    , -7.471000,     -    
o-- x-- ox-,     -    , -7.471000, -0.837100,     -    ,  7.190000, -7.471000,     -    ,     -    , -7.471000
o-- x-- x-o,     -    , -9.100000, -9.100000,     -    ,  7.190000, -9.100000,     -    , -9.100000,     -    
o-- x-- xo-,     -    , -0.837100, -7.471000,     -    ,  7.190000, -7.471000,     -    ,     -    , -7.471000
o-- x-o --x,     -    , -0.837100, -0.837100,     -    , -0.837100,     -    , -0.837100, -0.837100,     -    
o-- x-o -x-,     -    , -0.837100, -0.837100,     -    , -0.837100,     -    , -7.471000,     -    , -0.837100
o-- x-o oxx,     -    , -0.910000, -0.910000,     -    , -0.910000,     -    ,     -    ,     -    ,     -    
o-- x-o x--,     -    , -7.471000, -0.837100,     -    , -7.471000,     -    ,     -    , -7.471000, -0.837100
